student_id,faculty_id,rank
404,4,1
405,5,1
406,6,1
407,7,1
408,8,1
409,9,1
410,10,1
411,11,1
412,12,1
413,13,1
414,14,1
415,15,1
416,16,1
417,17,1
418,18,1
419,19,1
420,20,1
421,21,1
422,22,1
423,23,1
424,24,1
425,25,1
426,26,1
427,27,1
428,28,1
429,29,1
430,30,1
431,31,1
432,32,1
433,33,1
434,34,1
435,35,1
436,36,1
437,37,1
438,38,1
439,39,1
440,40,1
441,41,1
442,42,1
443,43,1
444,44,1
445,45,1
446,46,1
447,47,1
448,48,1
449,49,1
450,50,1
451,51,1
452,52,1
453,53,1
454,54,1
455,55,1
456,56,1
457,57,1
458,58,1
459,59,1
460,60,1
461,61,1
462,62,1
463,63,1
464,64,1
465,65,1
466,66,1
467,67,1
468,68,1
469,69,1
470,70,1
471,71,1
472,72,1
473,73,1
474,74,1
475,75,1
476,76,1
477,77,1
478,78,1
479,79,1
480,80,1
481,81,1
482,82,1
483,83,1
484,84,1
485,85,1
486,86,1
487,87,1
488,88,1
489,89,1
490,90,1
491,91,1
492,92,1
493,93,1
494,94,1
495,95,1
496,96,1
497,97,1
498,98,1
499,99,1
500,100,1
501,1,1
502,2,1
503,3,1
504,4,1
505,5,1
506,6,1
507,7,1
508,8,1
509,9,1
510,10,1
511,11,1
512,12,1
513,13,1
514,14,1
515,15,1
516,16,1
517,17,1
518,18,1
519,19,1
520,20,1
521,21,1
522,22,1
523,23,1
524,24,1
525,25,1
526,26,1
527,27,1
528,28,1
529,29,1
530,30,1
531,31,1
532,32,1
533,33,1
534,34,1
535,35,1
536,36,1
537,37,1
538,38,1
539,39,1
540,40,1
541,41,1
542,42,1
543,43,1
544,44,1
545,45,1
546,46,1
547,47,1
548,48,1
549,49,1
550,50,1
551,51,1
552,52,1
553,53,1
554,54,1
555,55,1
556,56,1
557,57,1
558,58,1
559,59,1
560,60,1
561,61,1
562,62,1
563,63,1
564,64,1
565,65,1
566,66,1
567,67,1
568,68,1
569,69,1
570,70,1
571,71,1
572,72,1
573,73,1
574,74,1
575,75,1
576,76,1
577,77,1
578,78,1
579,79,1
580,80,1
581,81,1
582,82,1
583,83,1
584,84,1
585,85,1
586,86,1
587,87,1
588,88,1
589,89,1
590,90,1
591,91,1
592,92,1
593,93,1
594,94,1
595,95,1
596,96,1
597,97,1
598,98,1
599,99,1
600,100,1
601,1,1
602,2,1
603,3,1
604,4,1
605,5,1
606,6,1
607,7,1
608,8,1
609,9,1
610,10,1
611,11,1
612,12,1
613,13,1
614,14,1
615,15,1
616,16,1
617,17,1
618,18,1
619,19,1
620,20,1
621,21,1
622,22,1
623,23,1
624,24,1
625,25,1
626,26,1
627,27,1
628,28,1
629,29,1
630,30,1
631,31,1
632,32,1
633,33,1
634,34,1
635,35,1
636,36,1
637,37,1
638,38,1
639,39,1
640,40,1
641,41,1
642,42,1
643,43,1
644,44,1
645,45,1
646,46,1
647,47,1
648,48,1
649,49,1
650,50,1
651,51,1
652,52,1
653,53,1
654,54,1
655,55,1
656,56,1
657,57,1
658,58,1
659,59,1
660,60,1
661,61,1
662,62,1
663,63,1
664,64,1
665,65,1
666,66,1
667,67,1
668,68,1
669,69,1
670,70,1
671,71,1
672,72,1
673,73,1
674,74,1
675,75,1
676,76,1
677,77,1
678,78,1
679,79,1
680,80,1
681,81,1
682,82,1
683,83,1
684,84,1
685,85,1
686,86,1
687,87,1
688,88,1
689,89,1
690,90,1
691,91,1
692,92,1
693,93,1
694,94,1
695,95,1
696,96,1
697,97,1
698,98,1
699,99,1
700,100,1
701,1,1
702,2,1
703,3,1
704,4,1
705,5,1
706,6,1
707,7,1
708,8,1
709,9,1
710,10,1
711,11,1
712,12,1
713,13,1
714,14,1
715,15,1
716,16,1
717,17,1
718,18,1
719,19,1
720,20,1
721,21,1
722,22,1
723,23,1
724,24,1
725,25,1
726,26,1
727,27,1
728,28,1
729,29,1
730,30,1
731,31,1
732,32,1
733,33,1
734,34,1
735,35,1
736,36,1
737,37,1
738,38,1
739,39,1
740,40,1
741,41,1
742,42,1
743,43,1
744,44,1
745,45,1
746,46,1
747,47,1
748,48,1
749,49,1
750,50,1
751,51,1
752,52,1
753,53,1
754,54,1
755,55,1
756,56,1
757,57,1
758,58,1
759,59,1
760,60,1
761,61,1
762,62,1
763,63,1
764,64,1
765,65,1
766,66,1
767,67,1
768,68,1
769,69,1
770,70,1
771,71,1
772,72,1
773,73,1
774,74,1
775,75,1
776,76,1
777,77,1
778,78,1
779,79,1
780,80,1
781,81,1
782,82,1
783,83,1
784,84,1
785,85,1
786,86,1
787,87,1
788,88,1
789,89,1
790,90,1
791,91,1
792,92,1
793,93,1
794,94,1
795,95,1
796,96,1
797,97,1
798,98,1
799,99,1
800,100,1
801,1,1
802,2,1
803,3,1
804,4,1
805,5,1
806,6,1
807,7,1
808,8,1
809,9,1
810,10,1
811,11,1
812,12,1
813,13,1
814,14,1
815,15,1
816,16,1
817,17,1
818,18,1
819,19,1
820,20,1
821,21,1
822,22,1
823,23,1
824,24,1
825,25,1
826,26,1
827,27,1
828,28,1
829,29,1
830,30,1
831,31,1
832,32,1
833,33,1
834,34,1
835,35,1
836,36,1
837,37,1
838,38,1
839,39,1
840,40,1
841,41,1
842,42,1
843,43,1
844,44,1
845,45,1
846,46,1
847,47,1
848,48,1
849,49,1
850,50,1
851,51,1
852,52,1
853,53,1
854,54,1
855,55,1
856,56,1
857,57,1
858,58,1
859,59,1
860,60,1
861,61,1
862,62,1
863,63,1
864,64,1
865,65,1
866,66,1
867,67,1
868,68,1
869,69,1
870,70,1
871,71,1
872,72,1
873,73,1
874,74,1
875,75,1
876,76,1
877,77,1
878,78,1
879,79,1
880,80,1
881,81,1
882,82,1
883,83,1
884,84,1
885,85,1
886,86,1
887,87,1
888,88,1
889,89,1
890,90,1
891,91,1
892,92,1
893,93,1
894,94,1
895,95,1
896,96,1
897,97,1
898,98,1
899,99,1
900,100,1
901,1,1
902,2,1
903,3,1
904,4,1
905,5,1
906,6,1
907,7,1
908,8,1
909,9,1
910,10,1
911,11,1
912,12,1
913,13,1
914,14,1
915,15,1
916,16,1
917,17,1
918,18,1
919,19,1
920,20,1
921,21,1
922,22,1
923,23,1
924,24,1
925,25,1
926,26,1
927,27,1
928,28,1
929,29,1
930,30,1
931,31,1
932,32,1
933,33,1
934,34,1
935,35,1
936,36,1
937,37,1
938,38,1
939,39,1
940,40,1
941,41,1
942,42,1
943,43,1
944,44,1
945,45,1
946,46,1
947,47,1
948,48,1
949,49,1
950,50,1
951,51,1
952,52,1
953,53,1
954,54,1
955,55,1
956,56,1
957,57,1
958,58,1
959,59,1
960,60,1
961,61,1
962,62,1
963,63,1
964,64,1
965,65,1
966,66,1
967,67,1
968,68,1
969,69,1
970,70,1
971,71,1
972,72,1
973,73,1
974,74,1
975,75,1
976,76,1
977,77,1
978,78,1
979,79,1
980,80,1
981,81,1
982,82,1
983,83,1
984,84,1
985,85,1
986,86,1
987,87,1
988,88,1
989,89,1
990,90,1
991,91,1
992,92,1
993,93,1
994,94,1
995,95,1
996,96,1
997,97,1
998,98,1
999,99,1
1000,100,1
1001,1,1
1002,2,1
1003,3,1
1004,4,1
1005,5,1
1006,6,1
1007,7,1
1008,8,1
1009,9,1
1010,10,1
1011,11,1
1012,12,1
1013,13,1
1014,14,1
1015,15,1
1016,16,1
1017,17,1
1018,18,1
1019,19,1
1020,20,1
1021,21,1
1022,22,1
1023,23,1
1024,24,1
1025,25,1
1026,26,1
1027,27,1
1028,28,1
1029,29,1
1030,30,1
1031,31,1
1032,32,1
1033,33,1
1034,34,1
1035,35,1
1036,36,1
1037,37,1
1038,38,1
1039,39,1
1040,40,1
1041,41,1
1042,42,1
1043,43,1
1044,44,1
1045,45,1
1046,46,1
1047,47,1
1048,48,1
1049,49,1
1050,50,1
1051,51,1
1052,52,1
1053,53,1
1054,54,1
1055,55,1
1056,56,1
1057,57,1
1058,58,1
1059,59,1
1060,60,1
1061,61,1
1062,62,1
1063,63,1
1064,64,1
1065,65,1
1066,66,1
1067,67,1
1068,68,1
1069,69,1
1070,70,1
1071,71,1
1072,72,1
1073,73,1
1074,74,1
1075,75,1
1076,76,1
1077,77,1
1078,78,1
1079,79,1
1080,80,1
1081,81,1
1082,82,1
1083,83,1
1084,84,1
1085,85,1
1086,86,1
1087,87,1
1088,88,1
1089,89,1
1090,90,1
1091,91,1
1092,92,1
1093,93,1
1094,94,1
1095,95,1
1096,96,1
1097,97,1
1098,98,1
1099,99,1
1100,100,1
1101,1,1
1102,2,1
1103,3,1
1104,4,1
1105,5,1
1106,6,1
1107,7,1
1108,8,1
1109,9,1
1110,10,1
1111,11,1
1112,12,1
1113,13,1
1114,14,1
1115,15,1
1116,16,1
1117,17,1
1118,18,1
1119,19,1
1120,20,1
1121,21,1
1122,22,1
1123,23,1
1124,24,1
1125,25,1
1126,26,1
1127,27,1
1128,28,1
1129,29,1
1130,30,1
1131,31,1
1132,32,1
1133,33,1
1134,34,1
1135,35,1
1136,36,1
1137,37,1
1138,38,1
1139,39,1
1140,40,1
1141,41,1
1142,42,1
1143,43,1
1144,44,1
1145,45,1
1146,46,1
1147,47,1
1148,48,1
1149,49,1
1150,50,1
1151,51,1
1152,52,1
1153,53,1
1154,54,1
1155,55,1
1156,56,1
1157,57,1
1158,58,1
1159,59,1
1160,60,1
1161,61,1
1162,62,1
1163,63,1
1164,64,1
1165,65,1
1166,66,1
1167,67,1
1168,68,1
1169,69,1
1170,70,1
1171,71,1
1172,72,1
1173,73,1
1174,74,1
1175,75,1
1176,76,1
1177,77,1
1178,78,1
1179,79,1
1180,80,1
1181,81,1
1182,82,1
1183,83,1
1184,84,1
1185,85,1
1186,86,1
1187,87,1
1188,88,1
1189,89,1
1190,90,1
1191,91,1
1192,92,1
1193,93,1
1194,94,1
1195,95,1
1196,96,1
1197,97,1
1198,98,1
1199,99,1
1200,100,1
1201,1,1
1202,2,1
1203,3,1
1204,4,1
1205,5,1
1206,6,1
1207,7,1
1208,8,1
1209,9,1
1210,10,1
1211,11,1
1212,12,1
1213,13,1
1214,14,1
1215,15,1
1216,16,1
1217,17,1
1218,18,1
1219,19,1
1220,20,1
1221,21,1
1222,22,1
1223,23,1
1224,24,1
1225,25,1
1226,26,1
1227,27,1
1228,28,1
1229,29,1
1230,30,1
1231,31,1
1232,32,1
1233,33,1
1234,34,1
1235,35,1
1236,36,1
1237,37,1
1238,38,1
1239,39,1
1240,40,1
1241,41,1
1242,42,1
1243,43,1
1244,44,1
1245,45,1
1246,46,1
1247,47,1
1248,48,1
1249,49,1
1250,50,1
1251,51,1
1252,52,1
1253,53,1
1254,54,1
1255,55,1
1256,56,1
1257,57,1
1258,58,1
1259,59,1
1260,60,1
1261,61,1
1262,62,1
1263,63,1
1264,64,1
1265,65,1
1266,66,1
1267,67,1
1268,68,1
1269,69,1
1270,70,1
1271,71,1
1272,72,1
1273,73,1
1274,74,1
1275,75,1
1276,76,1
1277,77,1
1278,78,1
1279,79,1
1280,80,1
1281,81,1
1282,82,1
1283,83,1
1284,84,1
1285,85,1
1286,86,1
1287,87,1
1288,88,1
1289,89,1
1290,90,1
1291,91,1
1292,92,1
1293,93,1
1294,94,1
1295,95,1
1296,96,1
1297,97,1
1298,98,1
1299,99,1
1300,100,1
1301,1,1
1302,2,1
1303,3,1
1304,4,1
1305,5,1
1306,6,1
1307,7,1
1308,8,1
1309,9,1
1310,10,1
1311,11,1
1312,12,1
1313,13,1
1314,14,1
1315,15,1
1316,16,1
1317,17,1
1318,18,1
1319,19,1
1320,20,1
1321,21,1
1322,22,1
1323,23,1
1324,24,1
1325,25,1
1326,26,1
1327,27,1
1328,28,1
1329,29,1
1330,30,1
1331,31,1
1332,32,1
1333,33,1
1334,34,1
1335,35,1
1336,36,1
1337,37,1
1338,38,1
1339,39,1
1340,40,1
1341,41,1
1342,42,1
1343,43,1
1344,44,1
1345,45,1
1346,46,1
1347,47,1
1348,48,1
1349,49,1
1350,50,1
1351,51,1
1352,52,1
1353,53,1
1354,54,1
1355,55,1
1356,56,1
1357,57,1
1358,58,1
1359,59,1
1360,60,1
1361,61,1
1362,62,1
1363,63,1
1364,64,1
1365,65,1
1366,66,1
1367,67,1
1368,68,1
1369,69,1
1370,70,1
1371,71,1
1372,72,1
1373,73,1
1374,74,1
1375,75,1
1376,76,1
1377,77,1
1378,78,1
1379,79,1
1380,80,1
1381,81,1
1382,82,1
1383,83,1
1384,84,1
1385,85,1
1386,86,1
1387,87,1
1388,88,1
1389,89,1
1390,90,1
1391,91,1
1392,92,1
1393,93,1
1394,94,1
1395,95,1
1396,96,1
1397,97,1
1398,98,1
1399,99,1
1400,100,1
1401,1,1
1402,2,1
1403,3,1
1404,4,1
1405,5,1
1406,6,1
1407,7,1
1408,8,1
1409,9,1
1410,10,1
1411,11,1
1412,12,1
1413,13,1
1414,14,1
1415,15,1
1416,16,1
1417,17,1
1418,18,1
1419,19,1
1420,20,1
1421,21,1
1422,22,1
1423,23,1
1424,24,1
1425,25,1
1426,26,1
1427,27,1
1428,28,1
1429,29,1
1430,30,1
1431,31,1
1432,32,1
1433,33,1
1434,34,1
1435,35,1
1436,36,1
1437,37,1
1438,38,1
1439,39,1
1440,40,1
1441,41,1
1442,42,1
1443,43,1
1444,44,1
1445,45,1
1446,46,1
1447,47,1
1448,48,1
1449,49,1
1450,50,1
1451,51,1
1452,52,1
1453,53,1
1454,54,1
1455,55,1
1456,56,1
1457,57,1
1458,58,1
1459,59,1
1460,60,1
1461,61,1
1462,62,1
1463,63,1
1464,64,1
1465,65,1
1466,66,1
1467,67,1
1468,68,1
1469,69,1
1470,70,1
1471,71,1
1472,72,1
1473,73,1
1474,74,1
1475,75,1
1476,76,1
1477,77,1
1478,78,1
1479,79,1
1480,80,1
1481,81,1
1482,82,1
1483,83,1
1484,84,1
1485,85,1
1486,86,1
1487,87,1
1488,88,1
1489,89,1
1490,90,1
1491,91,1
1492,92,1
1493,93,1
1494,94,1
1495,95,1
1496,96,1
1497,97,1
1498,98,1
1499,99,1
1500,100,1
1501,1,1
1502,2,1
1503,3,1
1504,4,1
1505,5,1
1506,6,1
1507,7,1
1508,8,1
1509,9,1
1510,10,1
1511,11,1
1512,12,1
1513,13,1
1514,14,1
1515,15,1
1516,16,1
1517,17,1
1518,18,1
1519,19,1
1520,20,1
1521,21,1
1522,22,1
1523,23,1
1524,24,1
1525,25,1
1526,26,1
1527,27,1
1528,28,1
1529,29,1
1530,30,1
1531,31,1
1532,32,1
1533,33,1
1534,34,1
1535,35,1
1536,36,1
1537,37,1
1538,38,1
1539,39,1
1540,40,1
1541,41,1
1542,42,1
1543,43,1
1544,44,1
1545,45,1
1546,46,1
1547,47,1
1548,48,1
1549,49,1
1550,50,1
1551,51,1
1552,52,1
1553,53,1
1554,54,1
1555,55,1
1556,56,1
1557,57,1
1558,58,1
1559,59,1
1560,60,1
1561,61,1
1562,62,1
1563,63,1
1564,64,1
1565,65,1
1566,66,1
1567,67,1
1568,68,1
1569,69,1
1570,70,1
1571,71,1
1572,72,1
1573,73,1
1574,74,1
1575,75,1
1576,76,1
1577,77,1
1578,78,1
1579,79,1
1580,80,1
1581,81,1
1582,82,1
1583,83,1
1584,84,1
1585,85,1
1586,86,1
1587,87,1
1588,88,1
1589,89,1
1590,90,1
1591,91,1
1592,92,1
1593,93,1
1594,94,1
1595,95,1
1596,96,1
1597,97,1
1598,98,1
1599,99,1
1600,100,1
1601,1,1
1602,2,1
1603,3,1
1604,4,1
1605,5,1
1606,6,1
1607,7,1
1608,8,1
1609,9,1
1610,10,1
1611,11,1
1612,12,1
1613,13,1
1614,14,1
1615,15,1
1616,16,1
1617,17,1
1618,18,1
1619,19,1
1620,20,1
1621,21,1
1622,22,1
1623,23,1
1624,24,1
1625,25,1
1626,26,1
1627,27,1
1628,28,1
1629,29,1
1630,30,1
1631,31,1
1632,32,1
1633,33,1
1634,34,1
1635,35,1
1636,36,1
1637,37,1
1638,38,1
1639,39,1
1640,40,1
1641,41,1
1642,42,1
1643,43,1
1644,44,1
1645,45,1
1646,46,1
1647,47,1
1648,48,1
1649,49,1
1650,50,1
1651,51,1
1652,52,1
1653,53,1
1654,54,1
1655,55,1
1656,56,1
1657,57,1
1658,58,1
1659,59,1
1660,60,1
1661,61,1
1662,62,1
1663,63,1
1664,64,1
1665,65,1
1666,66,1
1667,67,1
1668,68,1
1669,69,1
1670,70,1
1671,71,1
1672,72,1
1673,73,1
1674,74,1
1675,75,1
1676,76,1
1677,77,1
1678,78,1
1679,79,1
1680,80,1
1681,81,1
1682,82,1
1683,83,1
1684,84,1
1685,85,1
1686,86,1
1687,87,1
1688,88,1
1689,89,1
1690,90,1
1691,91,1
1692,92,1
1693,93,1
1694,94,1
1695,95,1
1696,96,1
1697,97,1
1698,98,1
1699,99,1
1700,100,1
1701,1,1
1702,2,1
1703,3,1
1704,4,1
1705,5,1
1706,6,1
1707,7,1
1708,8,1
1709,9,1
1710,10,1
1711,11,1
1712,12,1
1713,13,1
1714,14,1
1715,15,1
1716,16,1
1717,17,1
1718,18,1
1719,19,1
1720,20,1
1721,21,1
1722,22,1
1723,23,1
1724,24,1
1725,25,1
1726,26,1
1727,27,1
1728,28,1
1729,29,1
1730,30,1
1731,31,1
1732,32,1
1733,33,1
1734,34,1
1735,35,1
1736,36,1
1737,37,1
1738,38,1
1739,39,1
1740,40,1
1741,41,1
1742,42,1
1743,43,1
1744,44,1
1745,45,1
1746,46,1
1747,47,1
1748,48,1
1749,49,1
1750,50,1
1751,51,1
1752,52,1
1753,53,1
1754,54,1
1755,55,1
1756,56,1
1757,57,1
1758,58,1
1759,59,1
1760,60,1
1761,61,1
1762,62,1
1763,63,1
1764,64,1
1765,65,1
1766,66,1
1767,67,1
1768,68,1
1769,69,1
1770,70,1
1771,71,1
1772,72,1
1773,73,1
1774,74,1
1775,75,1
1776,76,1
1777,77,1
1778,78,1
1779,79,1
1780,80,1
1781,81,1
1782,82,1
1783,83,1
1784,84,1
1785,85,1
1786,86,1
1787,87,1
1788,88,1
1789,89,1
1790,90,1
1791,91,1
1792,92,1
1793,93,1
1794,94,1
1795,95,1
1796,96,1
1797,97,1
1798,98,1
1799,99,1
1800,100,1
1801,1,1
1802,2,1
1803,3,1
1804,4,1
1805,5,1
1806,6,1
1807,7,1
1808,8,1
1809,9,1
1810,10,1
1811,11,1
1812,12,1
1813,13,1
1814,14,1
1815,15,1
1816,16,1
1817,17,1
1818,18,1
1819,19,1
1820,20,1
1821,21,1
1822,22,1
1823,23,1
1824,24,1
1825,25,1
1826,26,1
1827,27,1
1828,28,1
1829,29,1
1830,30,1
1831,31,1
1832,32,1
1833,33,1
1834,34,1
1835,35,1
1836,36,1
1837,37,1
1838,38,1
1839,39,1
1840,40,1
1841,41,1
1842,42,1
1843,43,1
1844,44,1
1845,45,1
1846,46,1
1847,47,1
1848,48,1
1849,49,1
1850,50,1
1851,51,1
1852,52,1
1853,53,1
1854,54,1
1855,55,1
1856,56,1
1857,57,1
1858,58,1
1859,59,1
1860,60,1
1861,61,1
1862,62,1
1863,63,1
1864,64,1
1865,65,1
1866,66,1
1867,67,1
1868,68,1
1869,69,1
1870,70,1
1871,71,1
1872,72,1
1873,73,1
1874,74,1
1875,75,1
1876,76,1
1877,77,1
1878,78,1
1879,79,1
1880,80,1
1881,81,1
1882,82,1
1883,83,1
1884,84,1
1885,85,1
1886,86,1
1887,87,1
1888,88,1
1889,89,1
1890,90,1
1891,91,1
1892,92,1
1893,93,1
1894,94,1
1895,95,1
1896,96,1
1897,97,1
1898,98,1
1899,99,1
1900,100,1
1901,1,1
1902,2,1
1903,3,1
1904,4,1
1905,5,1
1906,6,1
1907,7,1
1908,8,1
1909,9,1
1910,10,1
1911,11,1
1912,12,1
1913,13,1
1914,14,1
1915,15,1
1916,16,1
1917,17,1
1918,18,1
1919,19,1
1920,20,1
1921,21,1
1922,22,1
1923,23,1
1924,24,1
1925,25,1
1926,26,1
1927,27,1
1928,28,1
1929,29,1
1930,30,1
1931,31,1
1932,32,1
1933,33,1
1934,34,1
1935,35,1
1936,36,1
1937,37,1
1938,38,1
1939,39,1
1940,40,1
1941,41,1
1942,42,1
1943,43,1
1944,44,1
1945,45,1
1946,46,1
1947,47,1
1948,48,1
1949,49,1
1950,50,1
1951,51,1
1952,52,1
1953,53,1
1954,54,1
1955,55,1
1956,56,1
1957,57,1
1958,58,1
1959,59,1
1960,60,1
1961,61,1
1962,62,1
1963,63,1
1964,64,1
1965,65,1
1966,66,1
1967,67,1
1968,68,1
1969,69,1
1970,70,1
1971,71,1
1972,72,1
1973,73,1
1974,74,1
1975,75,1
1976,76,1
1977,77,1
1978,78,1
1979,79,1
1980,80,1
1981,81,1
1982,82,1
1983,83,1
1984,84,1
1985,85,1
1986,86,1
1987,87,1
1988,88,1
1989,89,1
1990,90,1
1991,91,1
1992,92,1
1993,93,1
1994,94,1
1995,95,1
1996,96,1
1997,97,1
1998,98,1
1999,99,1
2000,100,1
2001,1,1
2002,2,1
2003,3,1
2004,4,1
2005,5,1
2006,6,1
2007,7,1
2008,8,1
2009,9,1
2010,10,1
2011,11,1
2012,12,1
2013,13,1
2014,14,1
2015,15,1
2016,16,1
2017,17,1
2018,18,1
2019,19,1
2020,20,1
2021,21,1
2022,22,1
2023,23,1
2024,24,1
2025,25,1
2026,26,1
2027,27,1
2028,28,1
2029,29,1
2030,30,1
2031,31,1
2032,32,1
2033,33,1
2034,34,1
2035,35,1
2036,36,1
2037,37,1
2038,38,1
2039,39,1
2040,40,1
2041,41,1
2042,42,1
2043,43,1
2044,44,1
2045,45,1
2046,46,1
2047,47,1
2048,48,1
2049,49,1
2050,50,1
2051,51,1
2052,52,1
2053,53,1
2054,54,1
2055,55,1
2056,56,1
2057,57,1
2058,58,1
2059,59,1
2060,60,1
2061,61,1
2062,62,1
2063,63,1
2064,64,1
2065,65,1
2066,66,1
2067,67,1
2068,68,1
2069,69,1
2070,70,1
2071,71,1
2072,72,1
2073,73,1
2074,74,1
2075,75,1
2076,76,1
2077,77,1
2078,78,1
2079,79,1
2080,80,1
2081,81,1
2082,82,1
2083,83,1
2084,84,1
2085,85,1
2086,86,1
2087,87,1
2088,88,1
2089,89,1
2090,90,1
2091,91,1
2092,92,1
2093,93,1
2094,94,1
2095,95,1
2096,96,1
2097,97,1
2098,98,1
2099,99,1
2100,100,1
2101,1,1
2102,2,1
2103,3,1
2104,4,1
2105,5,1
2106,6,1
2107,7,1
2108,8,1
2109,9,1
2110,10,1
2111,11,1
2112,12,1
2113,13,1
2114,14,1
2115,15,1
2116,16,1
2117,17,1
2118,18,1
2119,19,1
2120,20,1
2121,21,1
2122,22,1
2123,23,1
2124,24,1
2125,25,1
2126,26,1
2127,27,1
2128,28,1
2129,29,1
2130,30,1
2131,31,1
2132,32,1
2133,33,1
2134,34,1
2135,35,1
2136,36,1
2137,37,1
2138,38,1
2139,39,1
