student_id,faculty_id,rank
404,4,1
405,5,1
406,6,1
407,7,1
408,8,1
409,9,1
410,10,1
411,11,1
412,12,1
413,13,1
414,14,1
415,15,1
416,16,1
417,17,1
418,18,1
419,19,1
420,20,1
421,21,1
422,22,1
423,23,1
424,24,1
425,25,1
426,26,1
427,27,1
428,28,1
429,29,1
430,30,1
431,31,1
432,32,1
433,33,1
434,34,1
435,35,1
436,36,1
437,37,1
438,38,1
439,39,1
440,40,1
441,41,1
442,42,1
443,43,1
444,44,1
445,45,1
446,46,1
447,47,1
448,48,1
449,49,1
450,50,1
451,1,1
452,2,1
453,3,1
454,4,1
455,5,1
456,6,1
457,7,1
458,8,1
459,9,1
460,10,1
461,11,1
462,12,1
463,13,1
464,14,1
465,15,1
466,16,1
467,17,1
468,18,1
469,19,1
470,20,1
471,21,1
472,22,1
473,23,1
474,24,1
475,25,1
476,26,1
477,27,1
478,28,1
479,29,1
480,30,1
481,31,1
482,32,1
483,33,1
484,34,1
485,35,1
486,36,1
487,37,1
488,38,1
489,39,1
490,40,1
491,41,1
492,42,1
493,43,1
494,44,1
495,45,1
496,46,1
497,47,1
498,48,1
499,49,1
500,50,1
501,1,1
502,2,1
503,3,1
504,4,1
505,5,1
506,6,1
507,7,1
508,8,1
509,9,1
510,10,1
511,11,1
512,12,1
513,13,1
514,14,1
515,15,1
516,16,1
517,17,1
518,18,1
519,19,1
520,20,1
521,21,1
522,22,1
523,23,1
524,24,1
525,25,1
526,26,1
527,27,1
528,28,1
529,29,1
530,30,1
531,31,1
532,32,1
533,33,1
534,34,1
535,35,1
536,36,1
537,37,1
538,38,1
539,39,1
540,40,1
541,41,1
542,42,1
543,43,1
544,44,1
545,45,1
546,46,1
547,47,1
548,48,1
549,49,1
550,50,1
551,1,1
552,2,1
553,3,1
554,4,1
555,5,1
556,6,1
557,7,1
558,8,1
559,9,1
560,10,1
561,11,1
562,12,1
563,13,1
564,14,1
565,15,1
566,16,1
567,17,1
568,18,1
569,19,1
570,20,1
571,21,1
572,22,1
573,23,1
574,24,1
575,25,1
576,26,1
577,27,1
578,28,1
579,29,1
580,30,1
581,31,1
582,32,1
583,33,1
584,34,1
585,35,1
586,36,1
587,37,1
588,38,1
589,39,1
590,40,1
591,41,1
592,42,1
593,43,1
594,44,1
595,45,1
596,46,1
597,47,1
598,48,1
599,49,1
600,50,1
601,1,1
602,2,1
603,3,1
604,4,1
605,5,1
606,6,1
607,7,1
608,8,1
609,9,1
610,10,1
611,11,1
612,12,1
613,13,1
614,14,1
615,15,1
616,16,1
617,17,1
618,18,1
619,19,1
620,20,1
621,21,1
622,22,1
623,23,1
624,24,1
625,25,1
626,26,1
627,27,1
628,28,1
629,29,1
630,30,1
631,31,1
632,32,1
633,33,1
634,34,1
635,35,1
636,36,1
637,37,1
638,38,1
639,39,1
640,40,1
641,41,1
642,42,1
643,43,1
644,44,1
645,45,1
646,46,1
647,47,1
648,48,1
649,49,1
650,50,1
651,1,1
652,2,1
653,3,1
654,4,1
655,5,1
656,6,1
657,7,1
658,8,1
659,9,1
660,10,1
661,11,1
662,12,1
663,13,1
664,14,1
665,15,1
666,16,1
667,17,1
668,18,1
669,19,1
670,20,1
671,21,1
672,22,1
673,23,1
674,24,1
675,25,1
676,26,1
677,27,1
678,28,1
679,29,1
680,30,1
681,31,1
682,32,1
683,33,1
684,34,1
685,35,1
686,36,1
687,37,1
688,38,1
689,39,1
690,40,1
691,41,1
692,42,1
693,43,1
694,44,1
695,45,1
696,46,1
697,47,1
698,48,1
699,49,1
700,50,1
701,1,1
702,2,1
703,3,1
704,4,1
705,5,1
706,6,1
707,7,1
708,8,1
709,9,1
710,10,1
711,11,1
712,12,1
713,13,1
714,14,1
715,15,1
716,16,1
717,17,1
718,18,1
719,19,1
720,20,1
721,21,1
722,22,1
723,23,1
724,24,1
725,25,1
726,26,1
727,27,1
728,28,1
729,29,1
730,30,1
731,31,1
732,32,1
733,33,1
734,34,1
735,35,1
736,36,1
737,37,1
738,38,1
739,39,1
740,40,1
741,41,1
742,42,1
743,43,1
744,44,1
745,45,1
746,46,1
747,47,1
748,48,1
749,49,1
750,50,1
751,1,1
752,2,1
753,3,1
754,4,1
755,5,1
756,6,1
757,7,1
758,8,1
759,9,1
760,10,1
761,11,1
762,12,1
763,13,1
764,14,1
765,15,1
766,16,1
767,17,1
768,18,1
769,19,1
770,20,1
771,21,1
772,22,1
773,23,1
774,24,1
775,25,1
776,26,1
777,27,1
778,28,1
779,29,1
780,30,1
781,31,1
782,32,1
783,33,1
784,34,1
785,35,1
786,36,1
787,37,1
788,38,1
789,39,1
790,40,1
791,41,1
792,42,1
793,43,1
794,44,1
795,45,1
796,46,1
797,47,1
798,48,1
799,49,1
800,50,1
801,1,1
802,2,1
803,3,1
804,4,1
805,5,1
806,6,1
807,7,1
808,8,1
809,9,1
810,10,1
811,11,1
812,12,1
813,13,1
814,14,1
815,15,1
816,16,1
817,17,1
818,18,1
819,19,1
820,20,1
821,21,1
822,22,1
823,23,1
824,24,1
825,25,1
826,26,1
827,27,1
828,28,1
829,29,1
830,30,1
831,31,1
832,32,1
833,33,1
834,34,1
835,35,1
836,36,1
837,37,1
838,38,1
839,39,1
840,40,1
841,41,1
842,42,1
843,43,1
844,44,1
845,45,1
846,46,1
847,47,1
848,48,1
849,49,1
850,50,1
851,1,1
852,2,1
853,3,1
854,4,1
855,5,1
856,6,1
857,7,1
858,8,1
859,9,1
860,10,1
861,11,1
862,12,1
863,13,1
864,14,1
865,15,1
866,16,1
867,17,1
868,18,1
869,19,1
870,20,1
871,21,1
872,22,1
873,23,1
874,24,1
875,25,1
876,26,1
877,27,1
878,28,1
879,29,1
880,30,1
881,31,1
882,32,1
883,33,1
884,34,1
885,35,1
886,36,1
887,37,1
888,38,1
889,39,1
890,40,1
891,41,1
892,42,1
893,43,1
894,44,1
895,45,1
896,46,1
897,47,1
898,48,1
899,49,1
900,50,1
901,1,1
902,2,1
903,3,1
904,4,1
905,5,1
906,6,1
907,7,1
908,8,1
909,9,1
910,10,1
911,11,1
912,12,1
913,13,1
914,14,1
915,15,1
916,16,1
917,17,1
918,18,1
919,19,1
920,20,1
921,21,1
922,22,1
923,23,1
924,24,1
925,25,1
926,26,1
927,27,1
928,28,1
929,29,1
930,30,1
931,31,1
932,32,1
933,33,1
934,34,1
935,35,1
936,36,1
937,37,1
938,38,1
939,39,1
940,40,1
941,41,1
942,42,1
943,43,1
944,44,1
945,45,1
946,46,1
947,47,1
948,48,1
949,49,1
950,50,1
951,1,1
952,2,1
953,3,1
954,4,1
955,5,1
956,6,1
957,7,1
958,8,1
959,9,1
960,10,1
961,11,1
962,12,1
963,13,1
964,14,1
965,15,1
966,16,1
967,17,1
968,18,1
969,19,1
970,20,1
971,21,1
972,22,1
973,23,1
974,24,1
975,25,1
976,26,1
977,27,1
978,28,1
979,29,1
980,30,1
981,31,1
982,32,1
983,33,1
984,34,1
985,35,1
986,36,1
987,37,1
988,38,1
989,39,1
990,40,1
991,41,1
992,42,1
993,43,1
994,44,1
995,45,1
996,46,1
997,47,1
998,48,1
999,49,1
1000,50,1
