student_id,faculty_id,rank
404,4,1
405,5,1
406,6,1
407,7,1
408,8,1
409,9,1
410,10,1
411,11,1
412,12,1
413,13,1
414,14,1
415,15,1
416,16,1
417,17,1
418,18,1
419,19,1
420,20,1
421,21,1
422,22,1
423,23,1
424,24,1
425,25,1
426,1,1
427,2,1
428,3,1
429,4,1
430,5,1
431,6,1
432,7,1
433,8,1
434,9,1
435,10,1
436,11,1
437,12,1
438,13,1
439,14,1
440,15,1
441,16,1
442,17,1
443,18,1
444,19,1
445,20,1
446,21,1
447,22,1
448,23,1
449,24,1
450,25,1
451,1,1
452,2,1
453,3,1
454,4,1
455,5,1
456,6,1
457,7,1
458,8,1
459,9,1
460,10,1
461,11,1
462,12,1
463,13,1
464,14,1
465,15,1
466,16,1
467,17,1
468,18,1
469,19,1
470,20,1
471,21,1
472,22,1
473,23,1
474,24,1
475,25,1
476,1,1
477,2,1
478,3,1
479,4,1
480,5,1
481,6,1
482,7,1
483,8,1
484,9,1
485,10,1
486,11,1
487,12,1
488,13,1
489,14,1
490,15,1
491,16,1
492,17,1
493,18,1
494,19,1
495,20,1
496,21,1
497,22,1
498,23,1
499,24,1
500,25,1
